wbid,term,found
WBGene00000496,embryonic cell physiology variant WBPhenotype:0000763,1.0
WBGene00015698,embryonic cell physiology variant WBPhenotype:0000763,1.0
WBGene00002073,embryonic cell physiology variant WBPhenotype:0000763,1.0
WBGene00000875,embryonic cell physiology variant WBPhenotype:0000763,1.0
WBGene00010609,embryonic cell physiology variant WBPhenotype:0000763,1.0
WBGene00011994,embryonic cell physiology variant WBPhenotype:0000763,1.0
WBGene00003868,embryonic cell physiology variant WBPhenotype:0000763,1.0
WBGene00011350,embryonic cell physiology variant WBPhenotype:0000763,1.0
WBGene00004510,embryonic cell physiology variant WBPhenotype:0000763,1.0
WBGene00011803,embryonic cell physiology variant WBPhenotype:0000763,1.0
WBGene00003161,embryonic cell physiology variant WBPhenotype:0000763,1.0
WBGene00013442,embryonic cell physiology variant WBPhenotype:0000763,1.0
WBGene00003155,embryonic cell physiology variant WBPhenotype:0000763,1.0
WBGene00004874,embryonic cell physiology variant WBPhenotype:0000763,1.0
WBGene00006988,vulva cell fate specification variant WBPhenotype:0000220,1.0
WBGene00002992,vulva cell fate specification variant WBPhenotype:0000220,1.0
WBGene00020964,vulva cell fate specification variant WBPhenotype:0000220,1.0
WBGene00003037,vulva cell fate specification variant WBPhenotype:0000220,1.0
WBGene00003021,vulva cell fate specification variant WBPhenotype:0000220,1.0
WBGene00011908,vulva cell fate specification variant WBPhenotype:0000220,1.0
WBGene00016409,vulva cell fate specification variant WBPhenotype:0000220,1.0
WBGene00010677,vulva cell fate specification variant WBPhenotype:0000220,1.0
WBGene00004244,vulva cell fate specification variant WBPhenotype:0000220,1.0
WBGene00003026,vulva cell fate specification variant WBPhenotype:0000220,1.0
WBGene00010840,vulva cell fate specification variant WBPhenotype:0000220,1.0
WBGene00004334,vulva cell fate specification variant WBPhenotype:0000220,1.0
WBGene00044329,vulva cell fate specification variant WBPhenotype:0000220,1.0
WBGene00007645,vulva cell fate specification variant WBPhenotype:0000220,1.0
WBGene00001595,vulva cell fate specification variant WBPhenotype:0000220,1.0
WBGene00001061,vulva cell fate specification variant WBPhenotype:0000220,1.0
WBGene00011368,vulva cell fate specification variant WBPhenotype:0000220,1.0
WBGene00016992,vulva cell fate specification variant WBPhenotype:0000220,1.0
WBGene00001161,vulva cell fate specification variant WBPhenotype:0000220,1.0
WBGene00009924,vulva cell fate specification variant WBPhenotype:0000220,1.0
WBGene00003164,vulva cell fate specification variant WBPhenotype:0000220,1.0
WBGene00001653,vulva cell fate specification variant WBPhenotype:0000220,1.0
WBGene00006700,vulva cell fate specification variant WBPhenotype:0000220,1.0
WBGene00004888,vulva cell fate specification variant WBPhenotype:0000220,1.0
WBGene00015591,germ cell partition morphology variant WBPhenotype:0001977,1.0
WBGene00011834,germ cell partition morphology variant WBPhenotype:0001977,1.0
WBGene00002297,germ cell partition morphology variant WBPhenotype:0001977,1.0
WBGene00006428,germ cell partition morphology variant WBPhenotype:0001977,1.0
WBGene00003981,germ cell partition morphology variant WBPhenotype:0001977,1.0
WBGene00000875,germ cell partition morphology variant WBPhenotype:0001977,1.0
WBGene00010609,germ cell partition morphology variant WBPhenotype:0001977,1.0
WBGene00011350,germ cell partition morphology variant WBPhenotype:0001977,1.0
WBGene00004339,spindle orientation variant WBPhenotype:0001681,1.0
WBGene00003150,spindle orientation variant WBPhenotype:0001681,1.0
WBGene00000868,spindle orientation variant WBPhenotype:0001681,1.0
WBGene00011409,spindle orientation variant WBPhenotype:0001681,1.0
WBGene00018016,spindle orientation variant WBPhenotype:0001681,1.0
WBGene00003919,spindle orientation variant WBPhenotype:0001681,1.0
WBGene00004984,spindle orientation variant WBPhenotype:0001681,1.0
WBGene00001029,spindle orientation variant WBPhenotype:0001681,1.0
WBGene00003868,spindle orientation variant WBPhenotype:0001681,1.0
WBGene00000469,spindle orientation variant WBPhenotype:0001681,1.0
WBGene00004874,spindle orientation variant WBPhenotype:0001681,1.0
WBGene00011376,accumulated germline cell corpses WBPhenotype:0001180,1.0
WBGene00012484,accumulated germline cell corpses WBPhenotype:0001180,1.0
WBGene00015591,accumulated germline cell corpses WBPhenotype:0001180,1.0
WBGene00001597,accumulated germline cell corpses WBPhenotype:0001180,1.0
WBGene00011501,accumulated germline cell corpses WBPhenotype:0001180,1.0
WBGene00021470,accumulated germline cell corpses WBPhenotype:0001180,1.0
WBGene00000772,accumulated germline cell corpses WBPhenotype:0001180,1.0
WBGene00011409,accumulated germline cell corpses WBPhenotype:0001180,1.0
WBGene00003793,accumulated germline cell corpses WBPhenotype:0001180,1.0
WBGene00003026,accumulated germline cell corpses WBPhenotype:0001180,1.0
WBGene00004298,accumulated germline cell corpses WBPhenotype:0001180,1.0
WBGene00009006,accumulated germline cell corpses WBPhenotype:0001180,1.0
WBGene00077732,accumulated germline cell corpses WBPhenotype:0001180,1.0
WBGene00000875,accumulated germline cell corpses WBPhenotype:0001180,1.0
WBGene00018321,accumulated germline cell corpses WBPhenotype:0001180,1.0
WBGene00010609,accumulated germline cell corpses WBPhenotype:0001180,1.0
WBGene00011350,accumulated germline cell corpses WBPhenotype:0001180,1.0
WBGene00015768,accumulated germline cell corpses WBPhenotype:0001180,1.0
WBGene00011325,accumulated germline cell corpses WBPhenotype:0001180,1.0
WBGene00003229,ectopic expression transgene WBPhenotype:0001276,1.0
WBGene00006379,ectopic expression transgene WBPhenotype:0001276,1.0
WBGene00003037,ectopic expression transgene WBPhenotype:0001276,1.0
WBGene00004132,ectopic expression transgene WBPhenotype:0001276,1.0
WBGene00016409,ectopic expression transgene WBPhenotype:0001276,1.0
WBGene00004984,ectopic expression transgene WBPhenotype:0001276,1.0
WBGene00017985,ectopic expression transgene WBPhenotype:0001276,1.0
WBGene00001595,ectopic expression transgene WBPhenotype:0001276,1.0
WBGene00001029,ectopic expression transgene WBPhenotype:0001276,1.0
WBGene00003228,ectopic expression transgene WBPhenotype:0001276,1.0
WBGene00011368,ectopic expression transgene WBPhenotype:0001276,1.0
WBGene00001161,ectopic expression transgene WBPhenotype:0001276,1.0
WBGene00004027,ectopic expression transgene WBPhenotype:0001276,1.0
WBGene00011636,ectopic expression transgene WBPhenotype:0001276,1.0
WBGene00000469,ectopic expression transgene WBPhenotype:0001276,1.0
WBGene00006700,ectopic expression transgene WBPhenotype:0001276,1.0
WBGene00004888,ectopic expression transgene WBPhenotype:0001276,1.0
WBGene00014115,ectopic expression transgene WBPhenotype:0001276,1.0
WBGene00004339,spindle position defective early emb WBPhenotype:0000762,1.0
WBGene00000868,spindle position defective early emb WBPhenotype:0000762,1.0
WBGene00000411,spindle position defective early emb WBPhenotype:0000762,1.0
WBGene00002297,spindle position defective early emb WBPhenotype:0000762,1.0
WBGene00011409,spindle position defective early emb WBPhenotype:0000762,1.0
WBGene00018016,spindle position defective early emb WBPhenotype:0000762,1.0
WBGene00000875,spindle position defective early emb WBPhenotype:0000762,1.0
WBGene00004339,protruding vulva WBPhenotype:0000697,1.0
WBGene00006988,protruding vulva WBPhenotype:0000697,1.0
WBGene00006379,protruding vulva WBPhenotype:0000697,1.0
WBGene00009132,protruding vulva WBPhenotype:0000697,1.0
WBGene00006944,protruding vulva WBPhenotype:0000697,1.0
WBGene00015146,protruding vulva WBPhenotype:0000697,1.0
WBGene00003037,protruding vulva WBPhenotype:0000697,1.0
WBGene00000868,protruding vulva WBPhenotype:0000697,1.0
WBGene00004823,protruding vulva WBPhenotype:0000697,1.0
WBGene00001372,protruding vulva WBPhenotype:0000697,1.0
WBGene00011908,protruding vulva WBPhenotype:0000697,1.0
WBGene00003159,protruding vulva WBPhenotype:0000697,1.0
WBGene00000411,protruding vulva WBPhenotype:0000697,1.0
WBGene00004702,protruding vulva WBPhenotype:0000697,1.0
WBGene00002297,protruding vulva WBPhenotype:0000697,1.0
WBGene00001860,protruding vulva WBPhenotype:0000697,1.0
WBGene00010093,protruding vulva WBPhenotype:0000697,1.0
WBGene00017328,protruding vulva WBPhenotype:0000697,1.0
WBGene00019380,protruding vulva WBPhenotype:0000697,1.0
WBGene00016796,protruding vulva WBPhenotype:0000697,1.0
WBGene00007433,protruding vulva WBPhenotype:0000697,1.0
WBGene00006795,protruding vulva WBPhenotype:0000697,1.0
WBGene00002027,protruding vulva WBPhenotype:0000697,1.0
WBGene00022310,protruding vulva WBPhenotype:0000697,1.0
WBGene00000413,protruding vulva WBPhenotype:0000697,1.0
WBGene00011747,protruding vulva WBPhenotype:0000697,1.0
WBGene00007603,protruding vulva WBPhenotype:0000697,1.0
WBGene00022488,protruding vulva WBPhenotype:0000697,1.0
WBGene00012650,protruding vulva WBPhenotype:0000697,1.0
WBGene00013857,protruding vulva WBPhenotype:0000697,1.0
WBGene00000875,protruding vulva WBPhenotype:0000697,1.0
WBGene00020375,protruding vulva WBPhenotype:0000697,1.0
WBGene00007092,protruding vulva WBPhenotype:0000697,1.0
WBGene00001031,protruding vulva WBPhenotype:0000697,1.0
WBGene00001061,protruding vulva WBPhenotype:0000697,1.0
WBGene00011915,protruding vulva WBPhenotype:0000697,1.0
WBGene00010609,protruding vulva WBPhenotype:0000697,1.0
WBGene00007464,protruding vulva WBPhenotype:0000697,1.0
WBGene00002004,protruding vulva WBPhenotype:0000697,1.0
WBGene00016074,protruding vulva WBPhenotype:0000697,1.0
WBGene00009287,protruding vulva WBPhenotype:0000697,1.0
WBGene00003164,protruding vulva WBPhenotype:0000697,1.0
WBGene00003154,protruding vulva WBPhenotype:0000697,1.0
WBGene00003161,protruding vulva WBPhenotype:0000697,1.0
WBGene00020827,protruding vulva WBPhenotype:0000697,1.0
WBGene00006700,protruding vulva WBPhenotype:0000697,1.0
WBGene00004888,protruding vulva WBPhenotype:0000697,1.0
WBGene00003155,protruding vulva WBPhenotype:0000697,1.0
WBGene00014115,protruding vulva WBPhenotype:0000697,1.0
WBGene00004874,protruding vulva WBPhenotype:0000697,1.0
WBGene00001597,masculinization of germline WBPhenotype:0000683,1.0
WBGene00003785,masculinization of germline WBPhenotype:0000683,1.0
WBGene00004244,masculinization of germline WBPhenotype:0000683,1.0
WBGene00001595,masculinization of germline WBPhenotype:0000683,1.0
WBGene00020091,masculinization of germline WBPhenotype:0000683,1.0
WBGene00003161,masculinization of germline WBPhenotype:0000683,1.0
WBGene00001413,masculinization of germline WBPhenotype:0000683,1.0
WBGene00004339,microtubule organization biogenesis variant WBPhenotype:0001588,1.0
WBGene00001832,microtubule organization biogenesis variant WBPhenotype:0001588,1.0
WBGene00006988,microtubule organization biogenesis variant WBPhenotype:0001588,1.0
WBGene00012484,microtubule organization biogenesis variant WBPhenotype:0001588,1.0
WBGene00003150,microtubule organization biogenesis variant WBPhenotype:0001588,1.0
WBGene00000868,microtubule organization biogenesis variant WBPhenotype:0001588,1.0
WBGene00021470,microtubule organization biogenesis variant WBPhenotype:0001588,1.0
WBGene00000411,microtubule organization biogenesis variant WBPhenotype:0001588,1.0
WBGene00002297,microtubule organization biogenesis variant WBPhenotype:0001588,1.0
WBGene00013443,microtubule organization biogenesis variant WBPhenotype:0001588,1.0
WBGene00011409,microtubule organization biogenesis variant WBPhenotype:0001588,1.0
WBGene00009385,microtubule organization biogenesis variant WBPhenotype:0001588,1.0
WBGene00018016,microtubule organization biogenesis variant WBPhenotype:0001588,1.0
WBGene00003919,microtubule organization biogenesis variant WBPhenotype:0001588,1.0
WBGene00003183,microtubule organization biogenesis variant WBPhenotype:0001588,1.0
WBGene00004984,microtubule organization biogenesis variant WBPhenotype:0001588,1.0
WBGene00044329,microtubule organization biogenesis variant WBPhenotype:0001588,1.0
WBGene00021649,microtubule organization biogenesis variant WBPhenotype:0001588,1.0
WBGene00001029,microtubule organization biogenesis variant WBPhenotype:0001588,1.0
WBGene00002136,microtubule organization biogenesis variant WBPhenotype:0001588,1.0
WBGene00015698,microtubule organization biogenesis variant WBPhenotype:0001588,1.0
WBGene00002073,microtubule organization biogenesis variant WBPhenotype:0001588,1.0
WBGene00000875,microtubule organization biogenesis variant WBPhenotype:0001588,1.0
WBGene00003868,microtubule organization biogenesis variant WBPhenotype:0001588,1.0
WBGene00011350,microtubule organization biogenesis variant WBPhenotype:0001588,1.0
WBGene00004510,microtubule organization biogenesis variant WBPhenotype:0001588,1.0
WBGene00003161,microtubule organization biogenesis variant WBPhenotype:0001588,1.0
WBGene00013442,microtubule organization biogenesis variant WBPhenotype:0001588,1.0
WBGene00000469,microtubule organization biogenesis variant WBPhenotype:0001588,1.0
WBGene00004874,microtubule organization biogenesis variant WBPhenotype:0001588,1.0
WBGene00002297,apoptosis fails to occur WBPhenotype:0000184,1.0
WBGene00011312,apoptosis fails to occur WBPhenotype:0000184,1.0
WBGene00000496,apoptosis fails to occur WBPhenotype:0000184,1.0
WBGene00001029,apoptosis fails to occur WBPhenotype:0000184,1.0
WBGene00002136,apoptosis fails to occur WBPhenotype:0000184,1.0
WBGene00003497,apoptosis fails to occur WBPhenotype:0000184,1.0
WBGene00001161,apoptosis fails to occur WBPhenotype:0000184,1.0
WBGene00000469,apoptosis fails to occur WBPhenotype:0000184,1.0
WBGene00000227,apoptosis fails to occur WBPhenotype:0000184,1.0
WBGene00000417,apoptosis fails to occur WBPhenotype:0000184,1.0
WBGene00001413,apoptosis fails to occur WBPhenotype:0000184,1.0
WBGene00004339,hermaphrodite reproductive system morphology variant WBPhenotype:0001335,1.0
WBGene00006988,hermaphrodite reproductive system morphology variant WBPhenotype:0001335,1.0
WBGene00006379,hermaphrodite reproductive system morphology variant WBPhenotype:0001335,1.0
WBGene00003150,hermaphrodite reproductive system morphology variant WBPhenotype:0001335,1.0
WBGene00005019,hermaphrodite reproductive system morphology variant WBPhenotype:0001335,1.0
WBGene00009132,hermaphrodite reproductive system morphology variant WBPhenotype:0001335,1.0
WBGene00006944,hermaphrodite reproductive system morphology variant WBPhenotype:0001335,1.0
WBGene00015146,hermaphrodite reproductive system morphology variant WBPhenotype:0001335,1.0
WBGene00003037,hermaphrodite reproductive system morphology variant WBPhenotype:0001335,1.0
WBGene00000868,hermaphrodite reproductive system morphology variant WBPhenotype:0001335,1.0
WBGene00003021,hermaphrodite reproductive system morphology variant WBPhenotype:0001335,1.0
WBGene00004823,hermaphrodite reproductive system morphology variant WBPhenotype:0001335,1.0
WBGene00001372,hermaphrodite reproductive system morphology variant WBPhenotype:0001335,1.0
WBGene00011908,hermaphrodite reproductive system morphology variant WBPhenotype:0001335,1.0
WBGene00003159,hermaphrodite reproductive system morphology variant WBPhenotype:0001335,1.0
WBGene00000411,hermaphrodite reproductive system morphology variant WBPhenotype:0001335,1.0
WBGene00004702,hermaphrodite reproductive system morphology variant WBPhenotype:0001335,1.0
WBGene00002297,hermaphrodite reproductive system morphology variant WBPhenotype:0001335,1.0
WBGene00001860,hermaphrodite reproductive system morphology variant WBPhenotype:0001335,1.0
WBGene00010093,hermaphrodite reproductive system morphology variant WBPhenotype:0001335,1.0
WBGene00017328,hermaphrodite reproductive system morphology variant WBPhenotype:0001335,1.0
WBGene00019380,hermaphrodite reproductive system morphology variant WBPhenotype:0001335,1.0
WBGene00016796,hermaphrodite reproductive system morphology variant WBPhenotype:0001335,1.0
WBGene00007433,hermaphrodite reproductive system morphology variant WBPhenotype:0001335,1.0
WBGene00006795,hermaphrodite reproductive system morphology variant WBPhenotype:0001335,1.0
WBGene00002027,hermaphrodite reproductive system morphology variant WBPhenotype:0001335,1.0
WBGene00022310,hermaphrodite reproductive system morphology variant WBPhenotype:0001335,1.0
WBGene00009372,hermaphrodite reproductive system morphology variant WBPhenotype:0001335,1.0
WBGene00000413,hermaphrodite reproductive system morphology variant WBPhenotype:0001335,1.0
WBGene00011747,hermaphrodite reproductive system morphology variant WBPhenotype:0001335,1.0
WBGene00007603,hermaphrodite reproductive system morphology variant WBPhenotype:0001335,1.0
WBGene00022488,hermaphrodite reproductive system morphology variant WBPhenotype:0001335,1.0
WBGene00012650,hermaphrodite reproductive system morphology variant WBPhenotype:0001335,1.0
WBGene00013857,hermaphrodite reproductive system morphology variant WBPhenotype:0001335,1.0
WBGene00000875,hermaphrodite reproductive system morphology variant WBPhenotype:0001335,1.0
WBGene00020375,hermaphrodite reproductive system morphology variant WBPhenotype:0001335,1.0
WBGene00007092,hermaphrodite reproductive system morphology variant WBPhenotype:0001335,1.0
WBGene00001031,hermaphrodite reproductive system morphology variant WBPhenotype:0001335,1.0
WBGene00001061,hermaphrodite reproductive system morphology variant WBPhenotype:0001335,1.0
WBGene00011915,hermaphrodite reproductive system morphology variant WBPhenotype:0001335,1.0
WBGene00010609,hermaphrodite reproductive system morphology variant WBPhenotype:0001335,1.0
WBGene00007464,hermaphrodite reproductive system morphology variant WBPhenotype:0001335,1.0
WBGene00002004,hermaphrodite reproductive system morphology variant WBPhenotype:0001335,1.0
WBGene00001161,hermaphrodite reproductive system morphology variant WBPhenotype:0001335,1.0
WBGene00016074,hermaphrodite reproductive system morphology variant WBPhenotype:0001335,1.0
WBGene00009287,hermaphrodite reproductive system morphology variant WBPhenotype:0001335,1.0
WBGene00003164,hermaphrodite reproductive system morphology variant WBPhenotype:0001335,1.0
WBGene00003154,hermaphrodite reproductive system morphology variant WBPhenotype:0001335,1.0
WBGene00003161,hermaphrodite reproductive system morphology variant WBPhenotype:0001335,1.0
WBGene00020827,hermaphrodite reproductive system morphology variant WBPhenotype:0001335,1.0
WBGene00006700,hermaphrodite reproductive system morphology variant WBPhenotype:0001335,1.0
WBGene00004888,hermaphrodite reproductive system morphology variant WBPhenotype:0001335,1.0
WBGene00003155,hermaphrodite reproductive system morphology variant WBPhenotype:0001335,1.0
WBGene00014115,hermaphrodite reproductive system morphology variant WBPhenotype:0001335,1.0
WBGene00004874,hermaphrodite reproductive system morphology variant WBPhenotype:0001335,1.0
WBGene00019510,transgene induced cosuppression variant WBPhenotype:0000744,1.0
WBGene00010677,transgene induced cosuppression variant WBPhenotype:0000744,1.0
WBGene00012209,transgene induced cosuppression variant WBPhenotype:0000744,1.0
WBGene00003499,transgene induced cosuppression variant WBPhenotype:0000744,1.0
WBGene00020091,transgene induced cosuppression variant WBPhenotype:0000744,1.0
WBGene00015143,transgene induced cosuppression variant WBPhenotype:0000744,1.0
WBGene00011636,transgene induced cosuppression variant WBPhenotype:0000744,1.0
WBGene00001597,hermaphrodite sexual development variant WBPhenotype:0001022,1.0
WBGene00000772,hermaphrodite sexual development variant WBPhenotype:0001022,1.0
WBGene00003785,hermaphrodite sexual development variant WBPhenotype:0001022,1.0
WBGene00007500,hermaphrodite sexual development variant WBPhenotype:0001022,1.0
WBGene00004244,hermaphrodite sexual development variant WBPhenotype:0001022,1.0
WBGene00001595,hermaphrodite sexual development variant WBPhenotype:0001022,1.0
WBGene00020091,hermaphrodite sexual development variant WBPhenotype:0001022,1.0
WBGene00008218,hermaphrodite sexual development variant WBPhenotype:0001022,1.0
WBGene00003161,hermaphrodite sexual development variant WBPhenotype:0001022,1.0
WBGene00001413,hermaphrodite sexual development variant WBPhenotype:0001022,1.0
WBGene00001832,embryonic cell morphology variant WBPhenotype:0000770,1.0
WBGene00003150,embryonic cell morphology variant WBPhenotype:0000770,1.0
WBGene00002985,embryonic cell morphology variant WBPhenotype:0000770,1.0
WBGene00000868,embryonic cell morphology variant WBPhenotype:0000770,1.0
WBGene00003159,embryonic cell morphology variant WBPhenotype:0000770,1.0
WBGene00013443,embryonic cell morphology variant WBPhenotype:0000770,1.0
WBGene00009385,embryonic cell morphology variant WBPhenotype:0000770,1.0
WBGene00008645,embryonic cell morphology variant WBPhenotype:0000770,1.0
WBGene00003793,embryonic cell morphology variant WBPhenotype:0000770,1.0
WBGene00003183,embryonic cell morphology variant WBPhenotype:0000770,1.0
WBGene00044329,embryonic cell morphology variant WBPhenotype:0000770,1.0
WBGene00002073,embryonic cell morphology variant WBPhenotype:0000770,1.0
WBGene00000875,embryonic cell morphology variant WBPhenotype:0000770,1.0
WBGene00010609,embryonic cell morphology variant WBPhenotype:0000770,1.0
WBGene00003155,embryonic cell morphology variant WBPhenotype:0000770,1.0
WBGene00004874,embryonic cell morphology variant WBPhenotype:0000770,1.0
WBGene00004339,embryonic development variant WBPhenotype:0000749,1.0
WBGene00011376,embryonic development variant WBPhenotype:0000749,1.0
WBGene00001832,embryonic development variant WBPhenotype:0000749,1.0
WBGene00003229,embryonic development variant WBPhenotype:0000749,1.0
WBGene00006988,embryonic development variant WBPhenotype:0000749,1.0
WBGene00015899,embryonic development variant WBPhenotype:0000749,1.0
WBGene00011408,embryonic development variant WBPhenotype:0000749,1.0
WBGene00021945,embryonic development variant WBPhenotype:0000749,1.0
WBGene00002034,embryonic development variant WBPhenotype:0000749,1.0
WBGene00004371,embryonic development variant WBPhenotype:0000749,1.0
WBGene00010051,embryonic development variant WBPhenotype:0000749,1.0
WBGene00011704,embryonic development variant WBPhenotype:0000749,1.0
WBGene00010053,embryonic development variant WBPhenotype:0000749,1.0
WBGene00006379,embryonic development variant WBPhenotype:0000749,1.0
WBGene00015307,embryonic development variant WBPhenotype:0000749,1.0
WBGene00009364,embryonic development variant WBPhenotype:0000749,1.0
WBGene00009661,embryonic development variant WBPhenotype:0000749,1.0
WBGene00020094,embryonic development variant WBPhenotype:0000749,1.0
WBGene00008968,embryonic development variant WBPhenotype:0000749,1.0
WBGene00012484,embryonic development variant WBPhenotype:0000749,1.0
WBGene00003150,embryonic development variant WBPhenotype:0000749,1.0
WBGene00012769,embryonic development variant WBPhenotype:0000749,1.0
WBGene00015591,embryonic development variant WBPhenotype:0000749,1.0
WBGene00005019,embryonic development variant WBPhenotype:0000749,1.0
WBGene00000250,embryonic development variant WBPhenotype:0000749,1.0
WBGene00011746,embryonic development variant WBPhenotype:0000749,1.0
WBGene00001597,embryonic development variant WBPhenotype:0000749,1.0
WBGene00004704,embryonic development variant WBPhenotype:0000749,1.0
WBGene00011501,embryonic development variant WBPhenotype:0000749,1.0
WBGene00017548,embryonic development variant WBPhenotype:0000749,1.0
WBGene00006944,embryonic development variant WBPhenotype:0000749,1.0
WBGene00015146,embryonic development variant WBPhenotype:0000749,1.0
WBGene00002985,embryonic development variant WBPhenotype:0000749,1.0
WBGene00003037,embryonic development variant WBPhenotype:0000749,1.0
WBGene00000868,embryonic development variant WBPhenotype:0000749,1.0
WBGene00001514,embryonic development variant WBPhenotype:0000749,1.0
WBGene00021470,embryonic development variant WBPhenotype:0000749,1.0
WBGene00016154,embryonic development variant WBPhenotype:0000749,1.0
WBGene00004823,embryonic development variant WBPhenotype:0000749,1.0
WBGene00001372,embryonic development variant WBPhenotype:0000749,1.0
WBGene00011908,embryonic development variant WBPhenotype:0000749,1.0
WBGene00003159,embryonic development variant WBPhenotype:0000749,1.0
WBGene00004132,embryonic development variant WBPhenotype:0000749,1.0
WBGene00016955,embryonic development variant WBPhenotype:0000749,1.0
WBGene00013038,embryonic development variant WBPhenotype:0000749,1.0
WBGene00000772,embryonic development variant WBPhenotype:0000749,1.0
WBGene00000411,embryonic development variant WBPhenotype:0000749,1.0
WBGene00009163,embryonic development variant WBPhenotype:0000749,1.0
WBGene00004702,embryonic development variant WBPhenotype:0000749,1.0
WBGene00003373,embryonic development variant WBPhenotype:0000749,1.0
WBGene00002297,embryonic development variant WBPhenotype:0000749,1.0
WBGene00019510,embryonic development variant WBPhenotype:0000749,1.0
WBGene00013443,embryonic development variant WBPhenotype:0000749,1.0
WBGene00008082,embryonic development variant WBPhenotype:0000749,1.0
WBGene00011409,embryonic development variant WBPhenotype:0000749,1.0
WBGene00009385,embryonic development variant WBPhenotype:0000749,1.0
WBGene00006428,embryonic development variant WBPhenotype:0000749,1.0
WBGene00011312,embryonic development variant WBPhenotype:0000749,1.0
WBGene00001865,embryonic development variant WBPhenotype:0000749,1.0
WBGene00001860,embryonic development variant WBPhenotype:0000749,1.0
WBGene00010093,embryonic development variant WBPhenotype:0000749,1.0
WBGene00013719,embryonic development variant WBPhenotype:0000749,1.0
WBGene00008503,embryonic development variant WBPhenotype:0000749,1.0
WBGene00003528,embryonic development variant WBPhenotype:0000749,1.0
WBGene00018016,embryonic development variant WBPhenotype:0000749,1.0
WBGene00014250,embryonic development variant WBPhenotype:0000749,1.0
WBGene00017328,embryonic development variant WBPhenotype:0000749,1.0
WBGene00020945,embryonic development variant WBPhenotype:0000749,1.0
WBGene00001051,embryonic development variant WBPhenotype:0000749,1.0
WBGene00008645,embryonic development variant WBPhenotype:0000749,1.0
WBGene00003793,embryonic development variant WBPhenotype:0000749,1.0
WBGene00019380,embryonic development variant WBPhenotype:0000749,1.0
WBGene00019400,embryonic development variant WBPhenotype:0000749,1.0
WBGene00003405,embryonic development variant WBPhenotype:0000749,1.0
WBGene00003919,embryonic development variant WBPhenotype:0000749,1.0
WBGene00019712,embryonic development variant WBPhenotype:0000749,1.0
WBGene00011576,embryonic development variant WBPhenotype:0000749,1.0
WBGene00003183,embryonic development variant WBPhenotype:0000749,1.0
WBGene00015976,embryonic development variant WBPhenotype:0000749,1.0
WBGene00021465,embryonic development variant WBPhenotype:0000749,1.0
WBGene00004984,embryonic development variant WBPhenotype:0000749,1.0
WBGene00016115,embryonic development variant WBPhenotype:0000749,1.0
WBGene00004298,embryonic development variant WBPhenotype:0000749,1.0
WBGene00009006,embryonic development variant WBPhenotype:0000749,1.0
WBGene00022500,embryonic development variant WBPhenotype:0000749,1.0
WBGene00007433,embryonic development variant WBPhenotype:0000749,1.0
WBGene00004334,embryonic development variant WBPhenotype:0000749,1.0
WBGene00017430,embryonic development variant WBPhenotype:0000749,1.0
WBGene00044329,embryonic development variant WBPhenotype:0000749,1.0
WBGene00009159,embryonic development variant WBPhenotype:0000749,1.0
WBGene00006795,embryonic development variant WBPhenotype:0000749,1.0
WBGene00017780,embryonic development variant WBPhenotype:0000749,1.0
WBGene00000496,embryonic development variant WBPhenotype:0000749,1.0
WBGene00017985,embryonic development variant WBPhenotype:0000749,1.0
WBGene00011835,embryonic development variant WBPhenotype:0000749,1.0
WBGene00022310,embryonic development variant WBPhenotype:0000749,1.0
WBGene00000846,embryonic development variant WBPhenotype:0000749,1.0
WBGene00001734,embryonic development variant WBPhenotype:0000749,1.0
WBGene00003976,embryonic development variant WBPhenotype:0000749,1.0
WBGene00009372,embryonic development variant WBPhenotype:0000749,1.0
WBGene00020558,embryonic development variant WBPhenotype:0000749,1.0
WBGene00012457,embryonic development variant WBPhenotype:0000749,1.0
WBGene00001595,embryonic development variant WBPhenotype:0000749,1.0
WBGene00001029,embryonic development variant WBPhenotype:0000749,1.0
WBGene00010260,embryonic development variant WBPhenotype:0000749,1.0
WBGene00016816,embryonic development variant WBPhenotype:0000749,1.0
WBGene00002136,embryonic development variant WBPhenotype:0000749,1.0
WBGene00015698,embryonic development variant WBPhenotype:0000749,1.0
WBGene00077732,embryonic development variant WBPhenotype:0000749,1.0
WBGene00003497,embryonic development variant WBPhenotype:0000749,1.0
WBGene00018833,embryonic development variant WBPhenotype:0000749,1.0
WBGene00007013,embryonic development variant WBPhenotype:0000749,1.0
WBGene00000413,embryonic development variant WBPhenotype:0000749,1.0
WBGene00010839,embryonic development variant WBPhenotype:0000749,1.0
WBGene00003421,embryonic development variant WBPhenotype:0000749,1.0
WBGene00011747,embryonic development variant WBPhenotype:0000749,1.0
WBGene00022034,embryonic development variant WBPhenotype:0000749,1.0
WBGene00016291,embryonic development variant WBPhenotype:0000749,1.0
WBGene00007580,embryonic development variant WBPhenotype:0000749,1.0
WBGene00008684,embryonic development variant WBPhenotype:0000749,1.0
WBGene00012650,embryonic development variant WBPhenotype:0000749,1.0
WBGene00007171,embryonic development variant WBPhenotype:0000749,1.0
WBGene00002073,embryonic development variant WBPhenotype:0000749,1.0
WBGene00003499,embryonic development variant WBPhenotype:0000749,1.0
WBGene00010351,embryonic development variant WBPhenotype:0000749,1.0
