OG0003537	single-copy ortholog
OG0003538	multi-copy orthogroup present in both species
OG0003539	single-copy ortholog
OG0003540	single-copy ortholog
OG0003541	single-copy ortholog
OG0003542	single-copy ortholog
OG0003543	single-copy ortholog
OG0003544	multi-copy orthogroup present in both species
OG0003545	multi-copy orthogroup present in both species
OG0003546	single-copy ortholog
OG0003547	multi-copy orthogroup present in both species
OG0003548	single-copy ortholog
OG0003549	single-copy ortholog
OG0003550	single-copy ortholog
OG0003551	single-copy ortholog
OG0003552	single-copy ortholog
OG0003553	single-copy ortholog
OG0003554	single-copy ortholog
OG0003555	single-copy ortholog
OG0003556	single-copy ortholog
OG0003557	multi-copy orthogroup present in both species
OG0003558	single-copy ortholog
OG0003559	multi-copy orthogroup present in both species
OG0003560	single-copy ortholog
OG0003561	single-copy ortholog
OG0003562	single-copy ortholog
OG0003563	single-copy ortholog
OG0003564	single-copy ortholog
OG0003565	single-copy ortholog
OG0003566	single-copy ortholog
OG0003567	single-copy ortholog
OG0003568	single-copy ortholog
OG0003569	single-copy ortholog
OG0003570	single-copy ortholog
OG0003571	multi-copy orthogroup present in both species
OG0003572	multi-copy orthogroup present in both species
OG0003573	multi-copy orthogroup present in both species
OG0003574	single-copy ortholog
OG0003575	single-copy ortholog
OG0003576	single-copy ortholog
OG0003577	single-copy ortholog
OG0003578	single-copy ortholog
OG0003579	multi-copy orthogroup present in both species
OG0003580	single-copy ortholog
OG0003581	multi-copy orthogroup present in both species
OG0003582	single-copy ortholog
OG0003583	single-copy ortholog
OG0003585	multi-copy orthogroup present in both species
OG0003587	single-copy ortholog
OG0003588	single-copy ortholog
OG0003589	single-copy ortholog
OG0003590	multi-copy orthogroup present in both species
OG0003591	multi-copy orthogroup present in both species
OG0003592	single-copy ortholog
OG0003593	multi-copy orthogroup present in both species
OG0003594	multi-copy orthogroup present in both species
OG0003595	single-copy ortholog
OG0003596	multi-copy orthogroup present in both species
OG0003597	single-copy ortholog
OG0003598	single-copy ortholog
OG0003599	multi-caeno inopinata-absent
OG0003600	single-copy ortholog
OG0003602	single-copy ortholog
OG0003603	single-copy ortholog
OG0003604	single-copy ortholog
OG0003605	single-copy ortholog
OG0003606	single-copy ortholog
OG0003607	single-copy ortholog
OG0003608	single-copy ortholog
OG0003609	single-copy ortholog
OG0003610	multi-copy orthogroup present in both species
OG0003612	multi-caeno inopinata-absent
OG0003613	multi-copy orthogroup present in both species
OG0003614	multi-caeno elegans-absent
OG0003615	multi-caeno inopinata-absent
OG0003616	multi-caeno inopinata-absent
OG0003617	multi-copy orthogroup present in both species
OG0003618	multi-copy orthogroup present in both species
OG0003619	multi-copy orthogroup present in both species
OG0003620	single-copy ortholog
OG0003621	multi-copy orthogroup present in both species
OG0003622	single-copy ortholog
OG0003623	single-copy ortholog
OG0003624	multi-copy orthogroup present in both species
OG0003625	single-copy ortholog
OG0003626	single-copy ortholog
OG0003627	multi-caeno inopinata-absent
OG0003628	multi-copy orthogroup present in both species
OG0003629	multi-copy orthogroup present in both species
OG0003630	single-copy ortholog
OG0003631	single-copy ortholog
OG0003632	multi-copy orthogroup present in both species
OG0003633	single-copy ortholog
OG0003634	single-copy ortholog
OG0003635	single-copy ortholog
OG0003636	single-copy ortholog
OG0003637	multi-copy orthogroup present in both species
OG0003638	single-copy ortholog
OG0003639	single-copy ortholog
OG0003640	multi-copy orthogroup present in both species
OG0003642	single-copy ortholog
OG0003643	multi-copy orthogroup present in both species
OG0003644	single-copy ortholog
OG0003645	single-copy ortholog
OG0003646	single-copy ortholog
OG0003647	single-copy ortholog
OG0003648	single-copy ortholog
OG0003649	single-copy ortholog
OG0003650	single-copy ortholog
OG0003651	single-copy ortholog
OG0003653	single-copy ortholog
OG0003654	multi-copy orthogroup present in both species
OG0003655	multi-copy orthogroup present in both species
OG0003657	single-copy ortholog
OG0003658	single-copy ortholog
OG0003659	multi-copy orthogroup present in both species
OG0003660	single-copy ortholog
OG0003661	single-copy ortholog
OG0003662	single-copy ortholog
OG0003663	multi-copy orthogroup present in both species
OG0003664	multi-copy orthogroup present in both species
OG0003665	single-copy ortholog
OG0003666	single-copy ortholog
OG0003667	multi-copy orthogroup present in both species
OG0003668	single-copy ortholog
OG0003669	single-copy ortholog
OG0003670	single-copy ortholog
OG0003671	single-copy ortholog
OG0003672	single-copy ortholog
OG0003673	single-copy ortholog
OG0003674	single-copy ortholog
OG0003675	multi-copy orthogroup present in both species
OG0003676	multi-caeno inopinata-absent
OG0003678	multi-caeno inopinata-absent
OG0003679	multi-caeno inopinata-absent
OG0003680	multi-caeno inopinata-absent
OG0003681	multi-copy orthogroup present in both species
OG0003682	single-copy ortholog
OG0003683	single-copy ortholog
OG0003684	multi-copy orthogroup present in both species
OG0003685	single-copy ortholog
OG0003686	single-copy ortholog
OG0003687	single-copy ortholog
OG0003688	single-copy ortholog
OG0003689	single-copy ortholog
OG0003690	multi-copy orthogroup present in both species
OG0003691	multi-caeno inopinata-absent
OG0003692	multi-caeno inopinata-absent
OG0003693	single-copy ortholog
OG0003694	multi-copy orthogroup present in both species
OG0003695	single-copy ortholog
OG0003696	single-copy ortholog
OG0003697	multi-caeno inopinata-absent
OG0003698	single-copy ortholog
OG0003699	multi-copy orthogroup present in both species
OG0003700	single-copy ortholog
OG0003701	single-copy ortholog
OG0003702	single-copy ortholog
OG0003703	multi-copy orthogroup present in both species
OG0003704	multi-copy orthogroup present in both species
OG0003705	single-copy ortholog
OG0003706	single-copy ortholog
OG0003707	single-copy ortholog
OG0003708	single-copy ortholog
OG0003709	multi-copy orthogroup present in both species
OG0003710	single-copy ortholog
OG0003711	multi-copy orthogroup present in both species
OG0003712	single-copy ortholog
OG0003713	multi-copy orthogroup present in both species
OG0003714	single-copy ortholog
OG0003715	multi-copy orthogroup present in both species
OG0003716	multi-caeno inopinata-absent
OG0003717	multi-copy orthogroup present in both species
OG0003718	single-copy ortholog
OG0003719	single-copy ortholog
OG0003720	multi-caeno inopinata-absent
OG0003721	single-copy ortholog
OG0003722	multi-copy orthogroup present in both species
OG0003723	single-copy ortholog
OG0003724	multi-copy orthogroup present in both species
OG0003725	single-copy ortholog
OG0003726	multi-copy orthogroup present in both species
OG0003727	single-copy ortholog
OG0003728	single-copy ortholog
OG0003729	multi-copy orthogroup present in both species
OG0003730	multi-copy orthogroup present in both species
OG0003731	single-copy ortholog
OG0003732	multi-copy orthogroup present in both species
OG0003733	multi-copy orthogroup present in both species
OG0003734	single-copy ortholog
OG0003735	single-copy ortholog
OG0003736	single-copy ortholog
OG0003737	multi-copy orthogroup present in both species
OG0003738	single-copy ortholog
OG0003739	single-copy ortholog
OG0003740	single-copy ortholog
OG0003741	single-copy ortholog
OG0003742	multi-copy orthogroup present in both species
OG0003743	single-copy ortholog
OG0003744	multi-copy orthogroup present in both species
OG0003745	single-copy ortholog
OG0003746	single-copy ortholog
OG0003747	single-copy ortholog
OG0003748	single-copy ortholog
OG0003749	single-copy ortholog
OG0003750	single-copy ortholog
OG0003751	multi-copy orthogroup present in both species
OG0003752	multi-copy orthogroup present in both species
OG0003753	multi-copy orthogroup present in both species
OG0003754	single-copy ortholog
OG0003755	single-copy ortholog
OG0003756	single-copy ortholog
OG0003757	multi-caeno inopinata-absent
OG0003758	single-copy ortholog
OG0003759	single-copy ortholog
OG0003760	single-copy ortholog
OG0003761	multi-copy orthogroup present in both species
OG0003763	multi-copy orthogroup present in both species
OG0003764	single-copy ortholog
OG0003765	single-copy ortholog
OG0003766	single-copy ortholog
OG0003767	multi-copy orthogroup present in both species
OG0003768	multi-copy orthogroup present in both species
OG0003769	single-copy ortholog
OG0003770	multi-copy orthogroup present in both species
OG0003771	multi-copy orthogroup present in both species
OG0003772	multi-copy orthogroup present in both species
OG0003773	single-copy ortholog
OG0003774	single-copy ortholog
OG0003775	single-copy ortholog
OG0003776	multi-copy orthogroup present in both species
OG0003777	single-copy ortholog
OG0003778	single-copy ortholog
OG0003779	single-copy ortholog
OG0003780	single-copy ortholog
OG0003781	single-copy ortholog
OG0003782	multi-copy orthogroup present in both species
OG0003783	single-copy ortholog
OG0003784	single-copy ortholog
OG0003785	single-copy ortholog
OG0003786	multi-copy orthogroup present in both species
OG0003787	single-copy ortholog
OG0003788	single-copy ortholog
OG0003789	single-copy ortholog
OG0003792	multi-copy orthogroup present in both species
OG0003793	single-copy ortholog
OG0003794	single-copy ortholog
OG0003795	multi-copy orthogroup present in both species
OG0003796	single-copy ortholog
OG0003797	single-copy ortholog
OG0003798	multi-copy orthogroup present in both species
OG0003799	single-copy ortholog
OG0003800	single-copy ortholog
OG0003801	single-copy ortholog
OG0003802	single-copy ortholog
OG0003803	single-copy ortholog
OG0003804	multi-copy orthogroup present in both species
OG0003805	single-copy ortholog
OG0003806	single-copy ortholog
OG0003807	multi-copy orthogroup present in both species
OG0003809	single-copy ortholog
OG0003810	single-copy ortholog
OG0003811	single-copy ortholog
OG0003812	single-copy ortholog
OG0003813	single-copy ortholog
OG0003814	single-copy ortholog
OG0003815	single-copy ortholog
OG0003816	multi-copy orthogroup present in both species
OG0003817	multi-caeno elegans-absent
OG0003818	multi-copy orthogroup present in both species
OG0003819	single-copy ortholog
OG0003820	multi-copy orthogroup present in both species
OG0003821	single-copy ortholog
OG0003823	multi-copy orthogroup present in both species
OG0003824	single-copy ortholog
OG0003825	single-copy ortholog
OG0003826	single-copy ortholog
OG0003827	single-copy ortholog
OG0003828	multi-caeno inopinata-absent
OG0003829	single-copy ortholog
OG0003830	single-copy ortholog
OG0003831	single-copy ortholog
OG0003832	multi-copy orthogroup present in both species
OG0003833	single-copy ortholog
OG0003834	multi-copy orthogroup present in both species
OG0003835	single-copy ortholog
OG0003836	single-copy ortholog
OG0003837	multi-copy orthogroup present in both species
OG0003838	single-copy ortholog
OG0003839	multi-copy orthogroup present in both species
OG0003840	single-copy ortholog
OG0003841	single-copy ortholog
OG0003842	single-copy ortholog
OG0003843	single-copy ortholog
OG0003844	single-copy ortholog
OG0003845	single-copy ortholog
OG0003846	single-copy ortholog
OG0003847	single-copy ortholog
OG0003848	single-copy ortholog
OG0003849	single-copy ortholog
OG0003850	single-copy ortholog
OG0003851	single-copy ortholog
OG0003852	multi-copy orthogroup present in both species
OG0003853	single-copy ortholog
OG0003854	single-copy ortholog
OG0003855	single-copy ortholog
OG0003856	single-copy ortholog
OG0003857	single-copy ortholog
OG0003858	multi-copy orthogroup present in both species
OG0003859	single-copy ortholog
OG0003860	single-copy ortholog
OG0003861	single-copy ortholog
OG0003862	multi-copy orthogroup present in both species
OG0003863	single-copy ortholog
OG0003864	single-copy ortholog
OG0003865	single-copy ortholog
OG0003866	single-copy ortholog
OG0003867	single-copy ortholog
OG0003868	single-copy ortholog
OG0003869	multi-copy orthogroup present in both species
OG0003870	single-copy ortholog
OG0003871	single-copy ortholog
OG0003872	multi-copy orthogroup present in both species
OG0003873	multi-caeno inopinata-absent
OG0003874	single-copy ortholog
OG0003875	multi-copy orthogroup present in both species
OG0003876	single-copy ortholog
OG0003877	multi-caeno inopinata-absent
OG0003878	single-copy ortholog
OG0003879	multi-copy orthogroup present in both species
OG0003880	multi-copy orthogroup present in both species
OG0003881	single-copy ortholog
OG0003882	single-copy ortholog
OG0003883	single-copy ortholog
OG0003885	single-copy ortholog
OG0003886	multi-copy orthogroup present in both species
OG0003887	single-copy ortholog
OG0003888	multi-copy orthogroup present in both species
OG0003889	multi-caeno inopinata-absent
OG0003890	multi-copy orthogroup present in both species
OG0003891	multi-copy orthogroup present in both species
OG0003892	multi-copy orthogroup present in both species
OG0003893	single-copy ortholog
OG0003894	single-copy ortholog
OG0003895	single-copy ortholog
OG0003896	single-copy ortholog
OG0003897	single-copy ortholog
OG0003898	single-copy ortholog
OG0003899	single-copy ortholog
OG0003900	multi-copy orthogroup present in both species
OG0003902	multi-copy orthogroup present in both species
OG0003903	single-copy ortholog
OG0003904	multi-copy orthogroup present in both species
OG0003905	multi-copy orthogroup present in both species
OG0003906	single-copy ortholog
OG0003907	single-copy ortholog
OG0003908	multi-copy orthogroup present in both species
OG0003909	single-copy ortholog
OG0003910	single-copy ortholog
OG0003911	single-copy ortholog
OG0003912	single-copy ortholog
OG0003913	multi-copy orthogroup present in both species
OG0003914	multi-copy orthogroup present in both species
OG0003915	multi-copy orthogroup present in both species
OG0003916	single-copy ortholog
OG0003917	single-copy ortholog
OG0003918	single-copy ortholog
OG0003919	multi-copy orthogroup present in both species
OG0003920	multi-copy orthogroup present in both species
OG0003921	single-copy ortholog
OG0003922	single-copy ortholog
OG0003923	single-copy ortholog
OG0003924	single-copy ortholog
OG0003925	single-copy ortholog
OG0003926	multi-copy orthogroup present in both species
OG0003927	single-copy ortholog
OG0003928	single-copy ortholog
OG0003929	multi-copy orthogroup present in both species
OG0003930	single-copy ortholog
OG0003931	multi-copy orthogroup present in both species
OG0003932	single-copy ortholog
OG0003933	single-copy ortholog
OG0003934	single-copy ortholog
OG0003935	single-copy ortholog
OG0003936	single-copy ortholog
OG0003937	single-copy ortholog
OG0003938	multi-copy orthogroup present in both species
OG0003939	multi-copy orthogroup present in both species
OG0003940	multi-copy orthogroup present in both species
OG0003941	multi-copy orthogroup present in both species
OG0003943	single-copy ortholog
OG0003945	single-copy ortholog
OG0003946	multi-copy orthogroup present in both species
OG0003947	multi-copy orthogroup present in both species
OG0003948	single-copy ortholog
OG0003949	single-copy ortholog
OG0003950	single-copy ortholog
OG0003953	single-copy ortholog
OG0003954	single-copy ortholog
OG0003955	single-copy ortholog
OG0003956	multi-caeno elegans-absent
OG0003957	single-copy ortholog
OG0003959	single-copy ortholog
OG0003961	single-copy ortholog
OG0003962	single-copy ortholog
OG0003963	single-copy ortholog
OG0003964	multi-copy orthogroup present in both species
OG0003965	single-copy ortholog
OG0003966	multi-copy orthogroup present in both species
OG0003967	multi-caeno elegans-absent
OG0003968	multi-caeno inopinata-absent
OG0003969	multi-copy orthogroup present in both species
OG0003970	multi-copy orthogroup present in both species
OG0003972	single-copy ortholog
OG0003973	multi-copy orthogroup present in both species
OG0003974	single-copy ortholog
OG0003975	single-copy ortholog
OG0003976	single-copy ortholog
OG0003979	single-copy ortholog
OG0003981	multi-copy orthogroup present in both species
OG0003982	single-copy ortholog
OG0003983	multi-copy orthogroup present in both species
OG0003984	single-copy ortholog
OG0003987	multi-caeno inopinata-absent
OG0003989	multi-caeno elegans-absent
OG0003990	multi-copy orthogroup present in both species
OG0003991	multi-copy orthogroup present in both species
OG0003992	single-copy ortholog
OG0003994	multi-copy orthogroup present in both species
OG0003995	multi-caeno inopinata-absent
OG0003996	single-copy ortholog
OG0003997	multi-caeno elegans-absent
OG0003998	single-copy ortholog
OG0004000	single-copy ortholog
OG0004001	single-copy ortholog
OG0004004	multi-copy orthogroup present in both species
OG0004005	multi-caeno inopinata-absent
OG0004007	multi-copy orthogroup present in both species
OG0004008	multi-copy orthogroup present in both species
OG0004009	multi-copy orthogroup present in both species
OG0004010	multi-copy orthogroup present in both species
OG0004011	single-copy ortholog
OG0004012	single-copy ortholog
OG0004013	single-copy ortholog
OG0004014	multi-copy orthogroup present in both species
OG0004015	single-copy ortholog
OG0004016	single-copy ortholog
OG0004017	multi-copy orthogroup present in both species
OG0004018	multi-copy orthogroup present in both species
OG0004019	single-copy ortholog
OG0004021	single-copy ortholog
OG0004023	multi-copy orthogroup present in both species
OG0004024	multi-caeno elegans-absent
OG0004026	multi-copy orthogroup present in both species
OG0004027	multi-caeno inopinata-absent
OG0004028	single-copy ortholog
OG0004029	multi-caeno inopinata-absent
OG0004030	multi-copy orthogroup present in both species
OG0004031	single-copy ortholog
OG0004032	multi-copy orthogroup present in both species
OG0004033	multi-copy orthogroup present in both species
OG0004034	single-copy ortholog
OG0004035	multi-caeno inopinata-absent
OG0004036	single-copy ortholog
OG0004037	single-copy ortholog
OG0004038	single-copy ortholog
OG0004039	multi-copy orthogroup present in both species
OG0004040	multi-copy orthogroup present in both species
OG0004041	single-copy ortholog
OG0004042	multi-copy orthogroup present in both species
OG0004043	multi-copy orthogroup present in both species
OG0004044	multi-copy orthogroup present in both species
OG0004045	multi-copy orthogroup present in both species
OG0004046	multi-caeno elegans-absent
OG0004047	multi-copy orthogroup present in both species
OG0004048	single-copy ortholog
OG0004049	multi-caeno inopinata-absent
OG0004050	multi-caeno inopinata-absent
OG0004051	multi-caeno inopinata-absent
OG0004052	elegans-specific multi-copy
OG0004053	elegans-specific multi-copy
OG0004054	elegans-specific multi-copy
OG0004055	multi-caeno inopinata-absent
OG0004056	elegans-specific multi-copy
OG0004057	multi-caeno inopinata-absent
OG0004058	multi-copy orthogroup present in both species
OG0004059	multi-copy orthogroup present in both species
OG0004060	elegans-specific multi-copy
OG0004061	elegans-specific multi-copy
OG0004062	multi-caeno inopinata-absent
OG0004063	multi-caeno inopinata-absent
OG0004064	multi-caeno inopinata-absent
OG0004065	elegans-specific multi-copy
OG0004066	elegans-specific multi-copy
OG0004067	multi-caeno inopinata-absent
OG0004068	multi-caeno inopinata-absent
OG0004069	elegans-specific multi-copy
OG0004070	multi-copy orthogroup present in both species
OG0004071	multi-caeno inopinata-absent
OG0004072	elegans-specific multi-copy
OG0004073	elegans-specific multi-copy
OG0004074	multi-copy orthogroup present in both species
OG0004075	multi-caeno inopinata-absent
OG0004076	multi-caeno inopinata-absent
OG0004077	multi-caeno inopinata-absent
OG0004078	multi-copy orthogroup present in both species
OG0004079	single-copy ortholog
OG0004080	single-copy ortholog
OG0004081	single-copy ortholog
OG0004082	inopinata-specific multi-copy
OG0004083	inopinata-specific multi-copy
OG0004084	inopinata-specific multi-copy
OG0004085	inopinata-specific multi-copy
OG0004086	inopinata-specific multi-copy
OG0004087	multi-caeno elegans-absent
OG0004088	inopinata-specific multi-copy
OG0004089	inopinata-specific multi-copy
OG0004090	inopinata-specific multi-copy
OG0004091	multi-caeno elegans-absent
OG0004092	inopinata-specific multi-copy
OG0004093	inopinata-specific multi-copy
OG0004094	inopinata-specific multi-copy
OG0004095	multi-caeno elegans-absent
OG0004096	inopinata-specific multi-copy
OG0004097	inopinata-specific multi-copy
OG0004098	inopinata-specific multi-copy
OG0004099	multi-caeno elegans-absent
OG0004100	multi-caeno elegans-absent
OG0004101	inopinata-specific multi-copy
OG0004102	multi-caeno elegans-absent
OG0004103	inopinata-specific multi-copy
OG0004104	multi-caeno elegans-absent
OG0004105	inopinata-specific multi-copy
OG0004106	inopinata-specific multi-copy
OG0004107	inopinata-specific multi-copy
OG0004108	multi-caeno elegans-absent
OG0004109	multi-caeno elegans-absent
OG0004110	inopinata-specific multi-copy
OG0004111	multi-caeno elegans-absent
OG0004112	inopinata-specific multi-copy
OG0004196	single-copy ortholog
OG0004197	single-copy ortholog
OG0004198	single-copy ortholog
OG0004199	single-copy ortholog
OG0004200	single-copy ortholog
OG0004201	single-copy ortholog
OG0004202	single-copy ortholog
OG0004203	single-copy ortholog
OG0004204	single-copy ortholog
OG0004205	single-copy ortholog
OG0004206	single-copy ortholog
OG0004207	single-copy ortholog
OG0004208	single-copy ortholog
OG0004209	single-copy ortholog
OG0004210	single-copy ortholog
OG0004211	single-copy ortholog
OG0004212	single-copy ortholog
OG0004214	single-copy ortholog
OG0004215	single-copy ortholog
OG0004216	single-copy ortholog
OG0004217	single-copy ortholog
OG0004218	single-copy ortholog
OG0004219	single-copy ortholog
OG0004220	single-copy ortholog
OG0004221	single-copy ortholog
OG0004222	single-copy ortholog
OG0004223	single-copy ortholog
OG0004224	single-copy ortholog
OG0004225	single-copy ortholog
OG0004226	single-copy ortholog
OG0004227	single-copy ortholog
OG0004228	single-copy ortholog
OG0004229	single-copy ortholog
OG0004230	single-copy ortholog
OG0004231	single-copy ortholog
OG0004232	single-copy ortholog
OG0004233	single-copy ortholog
OG0004234	single-copy ortholog
OG0004235	single-copy ortholog
OG0004236	single-copy ortholog
OG0004237	single-copy ortholog
OG0004238	single-copy ortholog
OG0004239	single-copy ortholog
OG0004240	single-copy ortholog
OG0004241	single-copy ortholog
OG0004242	single-copy ortholog
OG0004243	single-copy ortholog
OG0004244	single-copy ortholog
OG0004245	single-copy ortholog
OG0004246	single-copy ortholog
OG0004247	single-copy ortholog
OG0004248	single-copy ortholog
OG0004249	single-copy ortholog
OG0004250	single-copy ortholog
OG0004251	single-copy ortholog
OG0004252	single-copy ortholog
OG0004253	single-copy ortholog
OG0004254	single-copy ortholog
OG0004255	single-copy ortholog
OG0004256	single-copy ortholog
OG0004257	single-copy ortholog
OG0004258	single-copy ortholog
OG0004259	single-copy ortholog
OG0004260	single-copy ortholog
OG0004261	single-copy ortholog
OG0004262	single-copy ortholog
OG0004263	single-copy ortholog
OG0004264	single-copy ortholog
OG0004265	single-copy ortholog
OG0004266	single-copy ortholog
OG0004267	single-copy ortholog
OG0004268	single-copy ortholog
OG0004269	single-copy ortholog
OG0004270	single-copy ortholog
OG0004271	single-copy ortholog
OG0004272	single-copy ortholog
OG0004273	single-copy ortholog
OG0004274	single-copy ortholog
OG0004275	single-copy ortholog
OG0004276	single-copy ortholog
OG0004277	single-copy ortholog
OG0004278	single-copy ortholog
OG0004279	single-copy ortholog
OG0004280	single-copy ortholog
OG0004281	single-copy ortholog
OG0004282	single-copy ortholog
OG0004283	single-copy ortholog
OG0004284	single-copy ortholog
OG0004285	multi-caeno elegans-absent
OG0004286	single-copy ortholog
OG0004287	single-copy ortholog
OG0004288	single-copy ortholog
OG0004289	single-copy ortholog
OG0004290	single-copy ortholog
OG0004291	single-copy ortholog
OG0004292	single-copy ortholog
OG0004293	single-copy ortholog
OG0004294	single-copy ortholog
OG0004295	single-copy ortholog
OG0004296	single-copy ortholog
OG0004297	single-copy ortholog
OG0004298	single-copy ortholog
OG0004299	single-copy ortholog
OG0004300	single-copy ortholog
OG0004301	single-copy ortholog
OG0004302	single-copy ortholog
OG0004303	single-copy ortholog
OG0004304	single-copy ortholog
OG0004305	single-copy ortholog
OG0004306	single-copy ortholog
OG0004307	single-copy ortholog
OG0004308	single-copy ortholog
OG0004309	single-copy ortholog
OG0004310	single-copy ortholog
OG0004311	single-copy ortholog
OG0004312	single-copy ortholog
OG0004313	single-copy ortholog
OG0004314	single-copy ortholog
OG0004315	single-copy ortholog
OG0004316	single-copy ortholog
OG0004317	single-copy ortholog
OG0004318	single-copy ortholog
OG0004319	single-copy ortholog
OG0004320	single-copy ortholog
OG0004321	single-copy ortholog
OG0004322	single-copy ortholog
OG0004323	single-copy ortholog
OG0004324	single-copy ortholog
OG0004325	single-copy ortholog
OG0004326	single-copy ortholog
OG0004327	single-copy ortholog
OG0004328	single-copy ortholog
OG0004329	single-copy ortholog
OG0004330	single-copy ortholog
OG0004331	single-copy ortholog
OG0004332	single-copy ortholog
OG0004333	single-copy ortholog
OG0004334	single-copy ortholog
OG0004335	single-copy ortholog
OG0004336	single-copy ortholog
OG0004337	single-copy ortholog
OG0004338	multi-caeno inopinata-absent
OG0004339	single-copy ortholog
OG0004340	single-copy ortholog
OG0004341	single-copy ortholog
OG0004342	single-copy ortholog
OG0004343	single-copy ortholog
OG0004344	single-copy ortholog
OG0004345	single-copy ortholog
OG0004346	single-copy ortholog
OG0004347	single-copy ortholog
OG0004348	single-copy ortholog
OG0004349	single-copy ortholog
OG0004350	single-copy ortholog
OG0004351	single-copy ortholog
OG0004352	single-copy ortholog
OG0004353	single-copy ortholog
OG0004354	single-copy ortholog
OG0004355	single-copy ortholog
OG0004356	single-copy ortholog
OG0004357	single-copy ortholog
OG0004358	single-copy ortholog
OG0004359	single-copy ortholog
OG0004360	single-copy ortholog
OG0004362	single-copy ortholog
OG0004363	single-copy ortholog
OG0004364	single-copy ortholog
OG0004365	single-copy ortholog
OG0004366	single-copy ortholog
OG0004367	single-copy ortholog
OG0004368	multi-caeno inopinata-absent
OG0004369	single-copy ortholog
OG0004370	single-copy ortholog
OG0004371	single-copy ortholog
OG0004372	single-copy ortholog
OG0004373	single-copy ortholog
OG0004374	single-copy ortholog
OG0004375	single-copy ortholog
OG0004376	single-copy ortholog
OG0004377	single-copy ortholog
OG0004378	single-copy ortholog
OG0004379	single-copy ortholog
OG0004380	single-copy ortholog
OG0004381	single-copy ortholog
OG0004382	single-copy ortholog
OG0004383	single-copy ortholog
OG0004384	single-copy ortholog
OG0004385	single-copy ortholog
OG0004386	single-copy ortholog
OG0004387	single-copy ortholog
OG0004388	single-copy ortholog
OG0004389	single-copy ortholog
OG0004390	single-copy ortholog
OG0004391	single-copy ortholog
OG0004392	single-copy ortholog
OG0004393	single-copy ortholog
OG0004394	single-copy ortholog
OG0004395	single-copy ortholog
OG0004396	single-copy ortholog
OG0004397	single-copy ortholog
OG0004398	single-copy ortholog
OG0004399	single-copy ortholog
OG0004400	single-copy ortholog
OG0004401	single-copy ortholog
OG0004402	single-copy ortholog
OG0004403	single-copy ortholog
OG0004404	single-copy ortholog
OG0004405	multi-caeno inopinata-absent
OG0004406	single-copy ortholog
OG0004407	single-copy ortholog
OG0004408	single-copy ortholog
OG0004409	single-copy ortholog
OG0004410	single-copy ortholog
OG0004411	single-copy ortholog
OG0004412	single-copy ortholog
OG0004413	single-copy ortholog
OG0004414	single-copy ortholog
OG0004415	single-copy ortholog
OG0004416	single-copy ortholog
OG0004417	single-copy ortholog
OG0004418	single-copy ortholog
OG0004419	single-copy ortholog
OG0004420	single-copy ortholog
OG0004421	single-copy ortholog
OG0004422	single-copy ortholog
OG0004423	single-copy ortholog
OG0004424	single-copy ortholog
OG0004425	single-copy ortholog
OG0004426	single-copy ortholog
OG0004427	single-copy ortholog
OG0004428	single-copy ortholog
OG0004429	single-copy ortholog
OG0004430	single-copy ortholog
OG0004431	single-copy ortholog
OG0004432	single-copy ortholog
OG0004433	single-copy ortholog
OG0004434	single-copy ortholog
OG0004435	single-copy ortholog
OG0004436	single-copy ortholog
OG0004437	single-copy ortholog
OG0004438	single-copy ortholog
OG0004439	single-copy ortholog
OG0004441	single-copy ortholog
OG0004442	single-copy ortholog
OG0004443	single-copy ortholog
OG0004444	single-copy ortholog
OG0004445	single-copy ortholog
OG0004446	single-copy ortholog
OG0004447	single-copy ortholog
OG0004448	single-copy ortholog
OG0004449	single-copy ortholog
OG0004450	single-copy ortholog
OG0004451	single-copy ortholog
OG0004452	single-copy ortholog
OG0004453	single-copy ortholog
OG0004454	single-copy ortholog
OG0004455	single-copy ortholog
OG0004456	single-copy ortholog
OG0004457	single-copy ortholog
OG0004458	single-copy ortholog
OG0004459	single-copy ortholog
OG0004460	single-copy ortholog
OG0004461	single-copy ortholog
OG0004462	single-copy ortholog
OG0004463	single-copy ortholog
OG0004464	multi-caeno inopinata-absent
OG0004465	single-copy ortholog
OG0004466	single-copy ortholog
OG0004467	single-copy ortholog
OG0004468	single-copy ortholog
OG0004469	single-copy ortholog
OG0004470	single-copy ortholog
OG0004471	single-copy ortholog
OG0004472	single-copy ortholog
OG0004473	single-copy ortholog
OG0004474	single-copy ortholog
OG0004475	single-copy ortholog
OG0004476	single-copy ortholog
OG0004477	single-copy ortholog
OG0004478	single-copy ortholog
OG0004479	single-copy ortholog
OG0004480	single-copy ortholog
OG0004481	single-copy ortholog
OG0004482	single-copy ortholog
OG0004483	single-copy ortholog
OG0004484	single-copy ortholog
OG0004485	single-copy ortholog
OG0004486	single-copy ortholog
OG0004487	single-copy ortholog
OG0004488	single-copy ortholog
OG0004489	single-copy ortholog
OG0004490	single-copy ortholog
OG0004491	multi-caeno inopinata-absent
OG0004492	single-copy ortholog
OG0004493	single-copy ortholog
OG0004494	single-copy ortholog
OG0004495	single-copy ortholog
OG0004496	single-copy ortholog
OG0004497	single-copy ortholog
OG0004498	single-copy ortholog
OG0004499	single-copy ortholog
OG0004500	single-copy ortholog
OG0004501	single-copy ortholog
OG0004502	single-copy ortholog
